C00002	C00008
C00645	C00043
C00645	C00270
C00645	C04257
C00647	C00018
C00655	C00130
C00655	C00144
C00655	C00385
C00655	C01762
C00663	C01172
C00666	C00680
C00668	C00103
C00668	C00267
C00668	C01172
C00668	C05345
C00669	C00051
C00670	C00093
C00670	C00114
C00671	C00407
C00672	C00673
C00673	C00118
C00673	C00672
C00673	C01801
C00679	C00022
C00679	C00818
C00679	C00879
C00679	C01146
C00680	C00047
C00680	C00666
C00680	C04877
C00681	C00416
C00683	C00100
C00687	C00688
C00687	C05344
C00688	C03319
C00688	C11907
C00689	C00092
C00689	C01083
C00692	C04877
C00700	C00655
C00705	C00458
C00714	C00470
C00718	C00369
C00725	C16238
C00729	C12452
C00740	C00022
C00750	C00315
C00760	C00185
C00760	C00221
C00780	C05659
C00787	C02839
C00793	C00022
C00793	C00283
C00794	C00124
C00794	C01096
C00794	C05399
C00802	C00603
C00817	C00204
C00818	C00679
C00818	C03921
C00819	C00014
C00819	C00217
C00826	C00079
C00831	C01134
C00842	C00103
C00842	C00687
C00842	C02097
C00842	C11907
C00853	C00194
C00857	C00003
C00857	C01185
C00860	C01929
C00861	C00507
C00861	C01131
C00864	C03492
C00877	C01144
C00879	C00679
C00880	C01216
C00881	C00526
C00882	C00010
C00882	C01134
C00884	C00334
C00885	C00251
C00885	C04171
C00885	C16519
C00886	C00041
C00894	C05668
C00898	C00036
C00898	C03459
C00900	C04039
C00905	C00191
C00905	C00514
C00921	C00415
C00931	C01024
C00937	C00546
C00944	C00296
C00944	C02637
C00957	C00097
C00966	C00522
C00979	C00033
C00979	C00065
C00979	C00097
C00979	C05688
C00979	C05824
C00986	C05665
C00988	C00160
C00992	C00541
C00993	C04702
C00993	C04846
C00993	C04882
C01005	C00065
C01005	C03232
C01013	C05668
C01019	C01721
C01024	C01051
C01037	C01909
C01050	C01212
C01051	C02463
C01051	C03263
C01063	C01092
C01077	C00155
C01077	C02291
C01079	C02191
C01081	C00068
C01081	C00378
C01083	C00031
C01083	C00689
C01092	C01037
C01094	C00577
C01094	C05378
C01096	C00794
C01096	C05345
C01097	C03785
C01097	C06311
C01099	C00424
C01100	C00860
C01100	C01267
C01101	C00231
C01101	C00508
C01101	C03291
C01102	C00188
C01103	C00105
C01103	C00119
C01103	C00295
C01112	C04478
C01118	C00109
C01118	C00155
C01118	C00263
C01118	C00542
C01118	C02291
C01127	C00022
C01127	C00048
C01131	C00111
C01132	C06376
C01134	C00882
C01137	C00170
C01137	C00315
C01144	C00332
C01144	C00877
C01144	C03561
C01146	C00022
C01146	C00258
C01146	C00679
C01146	C03921
C01151	C00119
C01157	C04281
C01165	C00025
C01165	C03287
C01170	C00043
C01170	C06240
C01172	C00005
C01172	C00221
C01172	C00663
C01172	C00668
C01172	C01236
C01172	C05345
C01177	C00137
C01179	C00082
C01179	C00254
C01180	C00073
C01185	C00253
C01185	C00857
C01185	C05841
C01187	C04121
C01204	C04579
C01209	C00083
C01209	C05744
C01209	C05746
C01209	C05750
C01209	C05753
C01209	C05756
C01209	C05759
C01209	C05762
C01212	C00692
C01213	C00091
C01216	C00880
C01216	C01286
C01222	C00325
C01228	C00035
C01228	C04494
C01233	C00093
C01233	C00189
C01235	C00124
C01235	C00137
C01236	C00345
C01242	C00014
C01242	C00101
C01242	C00143
C01242	C02972
C01250	C00437
C01250	C04133
C01260	C00008
C01267	C01100
C01268	C04454
C01269	C00251
C01269	C03175
C01279	C04556
C01286	C00118
C01290	C01190
C01300	C00921
C01300	C04807
C01302	C03506
C01302	C04302
C01304	C01268
C01322	C02320
C01344	C01345
C01345	C01344
C01345	C06196
C01346	C00365
C01346	C00460
C01380	C00266
C01412	C00136
C01417	C00011
C01417	C01563
C01419	C00037
C01419	C00097
C01451	C06188
C01528	C00033
C01528	C00041
C01528	C05172
C01528	C05688
C01563	C00011
C01563	C00169
C01563	C01417
C01613	C00124
C01613	C00492
C01635	C00041
C01635	C00886
C01636	C00062
C01636	C02163
C01637	C03402
C01638	C02984
C01639	C03125
C01640	C02282
C01641	C02987
C01642	C02412
C01643	C02988
C01644	C03127
C01645	C02047
C01646	C01931
C01647	C02430
C01648	C03511
C01649	C02702
C01650	C02553
C01651	C02992
C01652	C03512
C01653	C02554
C01672	C12455
C01672	C16565
C01674	C00140
C01697	C06311
C01721	C01019
C01721	C01099
C01762	C00385
C01798	C00267
C01801	C00673
C01832	C00010
C01832	C00024
C01832	C03221
C01832	C05261
C01888	C00546
C01909	C00120
C01929	C00135
C01944	C00010
C01944	C00024
C01944	C05265
C01944	C05276
C02066	C12453
C02091	C00603
C02097	C00842
C02163	C00062
C02166	C05951
C02191	C00032
C02225	C04225
C02226	C06032
C02232	C00024
C02232	C00091
C02235	C02814
C02262	C06377
C02265	C00166
C02291	C00155
C02291	C01077
C02320	C00025
C02320	C05729
C02336	C05345
C02350	C00499
C02352	C00181
C02353	C01367
C02354	C05822
C02355	C01368
C02376	C00178
C02380	C04646
C02430	C00101
C02430	C03294
C02442	C06199
C02463	C05778
C02470	C05830
C02501	C03453
C02504	C02631
C02512	C05711
C02512	C06114
C02538	C00468
C02593	C00010
C02593	C00024
C02593	C05259
C02593	C05273
C02612	C02226
C02631	C02504
C02631	C04411
C02637	C00493
C02637	C00944
C02723	C06178
C02730	C03160
C02730	C05817
C02737	C00350
C02737	C05974
C02739	C00119
C02739	C02741
C02741	C04896
C02876	C00100
C02876	C00163
C02909	C14099
C02972	C02051
C02987	C03741
C02999	C05887
C03033	C00191
C03069	C05998
C03082	C00441
C03090	C03838
C03114	C04778
C03150	C00153
C03160	C15547
C03175	C01269
C03221	C05262
C03232	C00197
C03232	C01005
C03263	C01079
C03267	C00095
C03284	C06002
C03287	C01165
C03291	C00312
C03291	C01101
C03296	C03415
C03319	C00688
C03340	C03972
C03344	C00024
C03344	C00100
C03344	C04405
C03345	C04405
C03360	C00870
C03373	C01279
C03373	C04751
C03393	C00279
C03393	C06054
C03406	C00049
C03406	C00062
C03406	C00122
C03406	C00327
C03415	C05932
C03451	C00256
C03451	C00546
C03459	C00552
C03459	C00898
C03460	C06000
C03492	C04352
C03506	C00078
C03506	C00463
C03506	C01302
C03508	C00037
C03539	C00021
C03539	C00155
C03543	C00348
C03546	C00137
C03561	C01144
C03582	C05901
C03589	C00022
C03589	C00084
C03657	C05818
C03657	C13309
C03688	C00054
C03688	C00229
C03722	C01185
C03741	C00430
C03758	C04043
C03785	C00111
C03785	C00118
C03785	C01097
C03794	C00020
C03794	C00049
C03794	C00122
C03838	C00101
C03838	C00234
C03838	C04376
C03892	C00344
C03912	C00025
C03912	C00148
C03921	C00022
C03921	C01146
C03939	C05744
C03972	C03340
C03972	C04462
C04006	C00137
C04039	C00141
C04044	C04479
C04051	C04677
C04053	C04349
C04079	C04352
C04088	C16221
C04121	C06024
C04121	C06025
C04133	C01250
C04146	C05809
C04171	C00196
C04181	C04272
C04181	C06010
C04236	C04411
C04246	C04618
C04246	C05745
C04257	C00357
C04257	C00645
C04272	C00141
C04272	C04181
C04281	C01157
C04281	C05947
C04294	C04327
C04302	C00108
C04302	C01302
C04327	C01081
C04332	C00255
C04332	C04732
C04349	C00204
C04349	C04053
C04352	C01134
C04376	C04640
C04405	C03344
C04411	C02631
C04411	C04236
C04419	C00024
C04419	C00083
C04419	C06250
C04421	C00666
C04421	C04462
C04431	C02222
C04442	C00022
C04442	C00118
C04442	C00204
C04454	C04732
C04462	C04421
C04478	C01187
C04479	C00042
C04494	C01228
C04501	C00043
C04556	C04752
C04575	C00618
C04593	C00042
C04618	C04246
C04618	C05744
C04619	C05753
C04619	C05754
C04620	C05750
C04620	C05751
C04631	C00043
C04631	C01050
C04633	C05762
C04633	C05763
C04640	C03373
C04644	C05337
C04646	C16618
C04652	C04824
C04652	C04932
C04666	C01267
C04677	C00101
C04677	C00234
C04677	C04051
C04677	C04734
C04677	C04823
C04688	C05759
C04688	C05760
C04691	C00944
C04700	C04846
C04702	C04851
C04706	C06329
C04732	C04332
C04734	C00130
C04738	C06022
C04751	C03373
C04751	C04823
C04752	C01081
C04778	C05775
C04807	C00921
C04823	C04677
C04823	C04751
C04824	C04932
C04846	C05888
C04851	C04702
C04851	C05893
C04874	C00266
C04874	C01300
C04877	C04882
C04882	C05897
C04895	C03684
C04895	C04874
C04895	C05925
C04896	C04916
C04916	C04666
C04916	C04677
C04919	C06024
C04932	C04919
C05125	C00068
C05125	C00900
C05125	C06006
C05125	C06010
C05125	C16255
C05172	C01528
C05223	C05758
C05223	C05759
C05258	C05259
C05258	C05272
C05259	C00010
C05259	C00024
C05259	C02593
C05259	C05258
C05260	C05261
C05260	C05273
C05261	C00010
C05261	C00024
C05261	C01832
C05261	C05260
C05262	C03221
C05262	C05263
C05263	C00010
C05263	C00024
C05263	C05262
C05263	C05274
C05264	C05265
C05264	C05275
C05265	C00010
C05265	C00024
C05265	C01944
C05265	C05264
C05266	C05267
C05266	C05276
C05267	C00010
C05267	C00024
C05267	C05266
C05267	C05270
C05268	C05269
C05268	C05271
C05269	C00010
C05269	C00024
C05269	C05268
C05270	C00010
C05270	C00024
C05270	C05267
C05270	C05271
C05271	C05268
C05272	C05258
C05273	C05260
C05274	C00010
C05274	C00024
C05274	C05263
C05274	C05275
C05275	C05264
C05276	C05266
C05279	C05280
C05280	C05279
C05301	C05302
C05332	C00601
C05335	C05336
C05335	C05691
C05338	C05596
C05344	C00687
C05344	C05386
C05345	C00118
C05345	C00231
C05345	C00275
C05345	C00279
C05345	C00644
C05345	C00668
C05345	C01096
C05345	C01172
C05345	C02336
C05345	C05378
C05356	C04805
C05378	C00111
C05378	C00118
C05378	C01094
C05378	C05345
C05379	C00011
C05379	C00026
C05379	C00311
C05381	C00068
C05381	C16254
C05382	C00085
C05382	C00117
C05382	C00118
C05382	C00231
C05382	C00279
C05399	C00124
C05399	C00794
C05400	C00124
C05400	C00159
C05401	C00116
C05401	C00124
C05402	C00031
C05402	C00124
C05404	C00124
C05404	C05402
C05444	C05445
C05449	C05461
C05467	C01794
C05512	C00262
C05512	C00559
C05519	C00037
C05528	C00506
C05546	C03793
C05576	C05577
C05577	C05576
C05598	C00582
C05629	C11588
C05668	C00894
C05668	C01013
C05686	C05696
C05686	C05697
C05688	C00041
C05688	C01528
C05688	C05699
C05689	C05695
C05691	C05692
C05697	C05686
C05699	C05698
C05713	C05712
C05729	C00037
C05729	C05726
C05730	C00051
C05730	C00315
C05744	C04618
C05745	C04246
C05745	C05746
C05746	C05747
C05747	C05746
C05747	C05748
C05748	C05747
C05748	C05749
C05749	C05748
C05749	C05750
C05750	C04620
C05751	C04620
C05751	C05752
C05752	C05751
C05752	C05753
C05752	C16236
C05752	C16239
C05753	C04619
C05754	C04619
C05754	C05755
C05755	C05754
C05755	C05756
C05756	C05757
C05757	C05756
C05757	C05758
C05758	C05223
C05758	C05757
C05759	C04688
C05760	C04688
C05760	C05761
C05761	C05760
C05761	C05762
C05762	C04633
C05763	C04633
C05763	C05764
C05764	C05763
C05764	C16219
C05766	C05768
C05774	C06508
C05775	C00194
C05778	C00748
C05787	C05791
C05796	C00124
C05809	C05810
C05810	C05811
C05811	C05812
C05812	C05813
C05813	C05814
C05814	C05815
C05815	C00399
C05817	C02730
C05818	C00828
C05818	C03657
C05839	C05838
C05840	C03722
C05841	C01185
C05888	C00015
C05888	C04846
C05888	C05889
C05889	C05890
C05892	C04702
C05893	C04851
C05893	C05894
C05897	C00015
C05897	C04882
C05897	C05898
C05898	C03543
C05898	C05899
C05921	C06250
C05922	C05923
C05923	C06148
C05925	C04874
C05931	C00025
C05932	C05931
C05938	C05947
C05946	C00022
C05946	C00048
C05947	C05938
C05947	C05946
C05966	C04742
C05973	C00350
C05983	C00100
C05983	C00163
C05993	C00024
C05993	C00033
C05998	C03069
C06001	C06002
C06002	C03284
C06002	C06001
C06006	C14463
C06007	C00671
C06007	C14463
C06010	C04181
C06022	C04652
C06024	C06025
C06025	C06251
C06032	C00109
C06037	C03692
C06040	C06041
C06041	C06040
C06054	C03393
C06054	C06055
C06055	C06054
C06055	C06056
C06055	C07335
C06104	C14143
C06125	C02686
C06126	C02686
C06148	C04895
C06156	C04501
C06157	C00527
C06186	C06187
C06187	C01172
C06188	C01172
C06194	C06193
C06206	C00180
C06250	C00024
C06250	C00083
C06250	C04419
C06250	C05552
C06251	C06026
C06311	C01097
C06311	C01697
C06377	C01097
C06397	C06398
C06397	C07838
C06398	C06397
C06441	C00111
C06441	C00266
C06441	C00312
C06481	C06482
C06505	C06506
C06508	C06509
C06509	C06510
C06510	C00194
C06611	C06613
C06612	C16348
C06715	C00527
C06790	C14868
C06813	C00090
C06899	C07490
C07086	C00582
C07086	C00601
C07090	C07091
C07118	C00024
C07118	C00512
C07645	C11583
C07645	C16551
C07648	C16619
C07649	C11736
C07649	C16633
C07649	C16634
C07836	C00281
C07836	C11472
C07838	C06397
C07838	C11472
C09332	C00101
C09880	C11938
C09880	C11941
C11088	C14874
C11354	C06762
C11355	C00568
C11356	C00448
C11356	C04574
C11376	C11173
C11405	C11407
C11419	C11421
C11432	C11433
C11434	C11435
C11435	C11436
C11436	C11453
C11437	C04327
C11437	C11434
C11453	C11811
C11457	C04044
C11472	C07836
C11472	C07838
C11588	C04044
C11638	C00627
C11736	C04242
C11811	C00129
C11907	C00688
C11907	C00842
C11924	C11929
C11943	C11945
C11944	C11946
C11945	C11947
C11946	C11947
C11948	C11949
C12448	C10858
C12449	C12450
C12621	C12623
C12622	C12623
C12623	C12624
C12624	C00122
C12624	C00596
C12739	C07649
C12834	C12835
C12838	C02222
C13309	C02059
C14089	C14090
C14115	C14116
C14119	C00091
C14119	C14120
C14120	C14101
C14144	C14145
C14145	C02232
C14147	C14148
C14148	C14149
C14149	C06554
C14180	C01031
C14315	C16205
C14463	C06006
C14463	C06007
C14786	C14791
C14787	C14792
C14787	C14793
C14800	C14805
C14800	C14806
C14802	C14803
C14802	C14804
C14818	C00032
C14839	C14847
C14840	C14848
C14851	C14855
C14852	C14856
C14857	C14865
C14858	C14861
C14859	C14864
C14865	C14863
C14870	C14871
C14899	C03291
C15547	C03160
C15556	C04332
C15699	C15700
C15700	C15767
C15767	C00025
C15767	C00334
C15809	C04327
C15810	C15813
C15811	C15812
C15812	C15814
C15813	C15814
C15814	C15815
C15815	C04327
C15972	C00068
C15972	C15973
C15972	C16254
C15972	C16255
C15973	C00024
C15973	C00091
C15973	C15972
C15973	C16254
C15973	C16255
C16153	C16154
C16154	C16156
C16155	C16153
C16186	C14899
C16200	C00146
C16216	C00006
C16216	C16217
C16219	C00006
C16219	C16220
C16220	C16221
C16221	C04088
C16236	C16237
C16238	C16237
C16239	C16237
C16254	C00091
C16254	C15973
C16255	C00024
C16255	C15973
C16267	C16268
C16272	C16273
C16273	C01144
C16330	C16331
C16334	C16335
C16338	C16339
C16391	C16392
C16391	C16393
C16396	C16399
C16461	C16465
C16462	C16464
C16466	C16470
C16468	C16469
C16469	C16471
C16471	C03069
C16476	C02222
C16477	C02222
C16519	C05817
C16586	C16587
C16595	C16596
C16614	C16615
C16618	C16619
C16633	C16634
C16635	C12739